Restaurant,description
Jam Cafe on Beatty,worth long wait food spot with great service your favorite meal breakfast eating will make you think you died and went heaven
Jam Cafe on Beatty,got lunch one day and when tasted understood hype you can go time when queue aren t too long i d definitely recommend
Jam Cafe on Beatty,really good food but line not worth in my opinion wish they would reservation system cause would go much more but chamber next door and you can reserve
Jam Cafe on Beatty,i ve seen and heard many great thing about jam cafe place right by stadium chinatown skytrain stop and block chambar we arrived sunday am brunch and line had about people in front u we not get seated another hour and min least may been hour and min they offer you sample their waffle you are waiting which nice their food really unique and they different type mixture breakfast lunch item you won t find anywhere else had breakfast farmer skillet my friend ordered chicken and waffle charlie bowl and full order red velvet pancake come with large pancake my skillet tasty and flavourful red velvet pancake cream cheese icing top pancake once you eat top pancake there would barely cream cheese left once you dig in overall food different and not find much wrong with food just could not get over wait time waiting almost hour quite and get place very popular but can t justify standing in line long one more thing noticed when we paying by credit card tip machine when you click tip although i ve never seen before they may restaurant but option and then option and option usually tip option are ascending thought very strange but guess most people will click top option first default they are hoping get tip by default hmm
Jam Cafe on Beatty,omg they deserve star everything amazing coffee food cannot really find word flavor food coffee aside from f ah mazing biscuit they there are best i ve had in my life with no aftertaste
Jam Cafe on Beatty,others mentioned there long wait but food and service worth food delicious and portion are huge anything with fried chicken good choice first timer service awesome we got am and waited hour table charlie bowl are huge size mini what expected regular bowl
Jam Cafe on Beatty,really long line but food worth wait service great and they always willing help burger and mac and cheese amazing they way they caramelize bacon amazing great twist american food with canadian twist portion huge but after long wait you will finish stay warm you decide go in winter
Jam Cafe on Beatty,everything we ve ordered been delicious extremely popular you not want stand in ginormous line although worth show up early minute before they open
Jam Cafe on Beatty,really impressed by service when went just made experience much better than expected staff just super professional and efficient food good too tried chicken and waffle and they ok not bad just feel like i ve had better i d still go back try dish
Jam Cafe on Beatty,chicken waffle are good chicken crispy and well seasoned bacon best not normally eat bacon but they make best with proper amount sweetness and texture pork belly benny what couple my friend usual order
Jam Cafe on Beatty,really liked place you get giant food your money got vegetarian breakfast bowl and red velvet pancake honestly more interested in pancake put my effort towards and ate about quarter breakfast bowl took leftover with and there much leftover my boyfriend and bout had plateful lunch later we tried go saturday and arrived little after and there line would taken u least hour get through we came again sunday and arrived they open and restaurant already full we waited half hour get in try food delicious and unique would definitely go back and try something else
Jam Cafe on Beatty,fantastic food one best brunch place we visited recently we ordered veggie bowl biscuit and egg and red velvet pancake veggie bowl excellent biscuit hash brown and mushroom gravy what s not like would say quantity are huge red velvet pancake delight though would preferred bit le sweet wait time min but worth veggie guy
Jam Cafe on Beatty,jam cafe always difficult experience i ve done couple time now and food always solid but good god wait just insane no food worth waiting minute not even those chicken waffle
Jam Cafe on Beatty,am vising i m tourist good thing my partner told drive instead walking which will take u min one hour walk map took u different direction which but we finally found place and saw there ling line but looking website and yelp review site not say you ll greeted with long line which irritated already your tourist and not time skip one even review look good instead go chamber not like place which you wait in line especially your in time crunch been walking around just find place please
Jam Cafe on Beatty,big portion but food isn t what it s hyped up i ve been passing by place month and always saw place always had lineup thought i d come check out with my wife after seeing post charlie bowl decided give try bowl good but diabetes special bacon ruined just way too sweet my daughter ordered bacon egg and toast and surprised see my daughter actually say not want eat bacon when love having bacon breakfast will back nope i d rather go jethro s since it just block from and not want waste my time lining up mediocre food
Jam Cafe on Beatty,prepared bit wait but worth great food and cool vibe bacon egg benedict yummy london fog point small location table are bit close not come looking quiet private spot but nice chill spot
Jam Cafe on Beatty,ordered tater bowl and single stack pancake tater bowl definitely special and unique tater tot egg corn cheese pulled pork chimicurri sauce and combination heavenly tater bowl new menu thanks our waitress benita recommendation pancake we ordered red velvet pancake pancake taste perfect can taste chocolate in and it s not too sweet pancake texture soft and pillowy place definitely special finding excellent service definitely also benita best her recommendation spot brought book kid we re waiting very attentive worth wait will come wherever see jam cafe
Jam Cafe on Beatty,had breakfast time visiting vancouver week had egg benedict twice once with salmon once with fried chicken pancake and yogurt parfait benny are amazing i d more day i d tried version pancake not great dry and with blueberry jam instead fresh blue berry yogurt parfait big and satisfying bowl with fruit granola and awesome cinnamon spiced honey staff great and attentive even when busy came early day and able seated straight away out time but later wait are long
Jam Cafe on Beatty,omg my family and came last day our short trip omg sooooo good first thing you need know line street which make sense because how good food amazing and staff friendly but andrea nicest ever helpful and showed great customer service would pull her work my company but not live there you get lot food would recommend maybe splitting one bowl with something sweet like pancake french toast waffle best breakfast in town
Jam Cafe on Beatty,what hell there line even monday morning teetered gravy coup and little charlie thought gravy coup fried chicken biscuit with hash brown sounded too filling opted lesser fare egg my face when they brought out little charlie laughed nervously and asked are you sure isn t big charlie looked with pity and smiled politely my ignorance looked like day after thanksgiving lunchbox everything hash brown broken up biscuit gravy ham onion and huge sunny side ups piled in bowl size my face good but too much too soon barely ate half it s probably enough share what s not enough share pork belly benedict because my guy hogged himself selfish bastard apparently good unintentionally made indecent facial expression from first last bite annoying ok lied give bite but saved my last bite because wanted my meal end note would elicit similar facial expression his indeed oh my goodness delicious get pork belly benedict
Jam Cafe on Beatty,there line out door first thing in morning and became evident reputation jam cafe well earned wanted try everything menu but settled amazing egg dish cannot even describe pickled onion got order dish and am happy wonderful combination flavor worked and satisfied each my taste need others had pancake which stunning look and received equally positive reaction and more traditional breakfast item variety mimosa s also fun am ever in town again will planning return visit jam cafe sure
Jam Cafe on Beatty,super upper duper long wait but you think line worth we waited about hour okay but not worth hour check out catch instead service very friendly we had great waitress amity but pancake only and my companion soup undercooked
Jam Cafe on Beatty,amazing food with great service wait can really long but it s worth wait got little charlie bowl and by no mean little pro tip go solo and you may able skip line they open spot counter in and out in le than hour saturday
Jam Cafe on Beatty,long wait mediocre food shitty waitress maybe having bad day took them min bring our drink well asked pickle my ceaser which took another min no joke ordered charlie bowl which bit dry asked little bit more gravy put and brought see my bill charged tbls gravy and guess what even charged slice pickle seriously basically service asking mcdonald s extra sauce and they look you like you re asking their kidney only tipped which would ve been higher they weren t cheap with spoonful gravely and pickle
Jam Cafe on Beatty,seriously there s no reason not breakfast least once yes line long but it s worth not worry they re looking second location hopefully in east van finger crossed second location will help with line
Jam Cafe on Beatty,probably only brunch think worth wait best huevos rancheros you will ever even better than one tried in mexico insider tip go newer location in kit because it s bigger lineup move faster
Jam Cafe on Beatty,tried coming literally right before closing and line around block ended up trying again next morning and got right around opening and shocked seated in first round table we got quite few dish dutch baby pancake farmer skillet and biscuit everything with good and table around u ordered something different looked amazing too come but prepared wait and you can get before opening totally worth
Jam Cafe on Beatty,fabulous every time highly recommend it s great place go with handful friend and order many plate possible share you ll go home with your food smelling like food but small price pay delicious meal
Jam Cafe on Beatty,by far best breakfast i ve had anywhere ever long wait extremely worth old fashioned breakfast my favorite and we went twice in our day stay in vancouver biscuit are incredible suggest getting go too service excellent too staff acknowledged wait very long and their best make everybody happy highly recommend place breakfast and brunch just make sure go early
Jam Cafe on Beatty,word jam cafe spot get brunch in vancouver and appears with line outside door every weekend first time spotted place when went next door chambar few year ago and wondered what line and since then never made jam cafe because long line always turned off but in my most recent trip vancouver my friend and decided finally make happen night before we looked up what time open am and made plan get there right opening despite how hungover we knew we d we walked from our hotel robson street which five minute walk and arrived right eight and guess what there already line though once we got in line and number four list we waited hour finally get inside apparently people wait in line even before jam cafe open one employee would walk outside every now and then and would get quantity each party and take coffee order we waited mentioned since there many people formed line before opened they filled every seat inside which even when you get opening there will wait good know when my friend and finally made inside we beyond gleeful we finally could sit everything menu looked good truly even though hour wait perfect time browse menu prior getting inside and deciding what we d want my friend and still needed minute finalize our decision ended up getting gravy coupe with side red velvet pancake despite how crazy busy place our server super friendly and patient and food came out quicker than expected food looked delicious and patron sitting table next u admitted after seeing our plate there may game changer there s nothing like fried chicken with biscuit slathered with gravy which went with gravy coupe and just because red velvet pancake isn t something you can get just anywhere ordered side which brilliant choice gravy coupe good and liked though sound heavy surprisingly wasn t salty overly filling you feel sick eating chicken tender and had nice crispy batter from corn flour and liked fried egg still had runny yolk once you cut into them biscuit soft and big portion which ended up not finishing and liked gravy right amount not ruin overtake different flavor from rest entree also you re spice fan instead tabasco grub jam make their jalapeno hot sauce which killer it s every table it s worth try overall gravy coupe good plate and would recommend anyone enjoys chicken and biscuit but say side red velvet pancake better had lot red velvet chocolate y flavor with drizzle cream cheese frosting and powdered sugar side one pancake by far enough and can t imagine how anyone can eat stack entree them which includes three pancake pancake definitely more dessert item will easy share with someone else since red velvet flavor distinct and bold noms guess better question would wait in line hour again jam cafe probably not jam cafe wonderful breakfast and brunch spot and would advise anyone hasn t before get but after trying out can t say worth hour wait minute sure but hour pushing maybe ask again once jam cafe delivery seattle though now would game changer
Jam Cafe on Beatty,we vacationing and stayed nearby and noticed line place street several day in row we there we decided we had check out there reason place had line street every day even during work week they great food and portion pretty big actually am kidding they large only ate most because pregnant time they fantastic brunch item ordered chicken and waffle my husband ordered gravy coop really enjoyed chicken savory and extra crispy waffle fluffy and stood up chicken gravy mix and gravy nice sausage gravy not too thick although could used just little more know my husband enjoyed his dish biscuit gigantic and pretty delicious would definitely suggest checking place out arrive early you not end up waiting in line
Jam Cafe on Beatty,you re carb loving brunch fan place you few visit in i ve never had dish not enjoy particularly chicken waffle three pig with their version corndog pulled pork pancake only issue definitely line ups never end understand convenience first come first served but with popularity brunch spot really feel reservation system would great idea tie reservation credit card ensure you reduce amount no show love trying take out town guest spot but not always been successful line ups scare u off but when you get seat it s nice comfortable meal staff definitely not try rush you out fit in another cover
Jam Cafe on Beatty,place bomb yummy prepared wait in line because it s seriously long very comfortable ambiance portion are fairly big share ordered chicken and waffle with iced coffee which good balance sweet and savoury also come with egg chicken tender and flavourful perfect go along with waffle only downside felt their iced coffee consisted mostly milk and lacked taste coffee and when ice melted basically cup milk water however staff superb and energetic they re very willing help you describe dish you are craving will definitely come back find willpower wait in very long line
Jam Cafe on Beatty,we ordered famous chicken waffle but waffle totally burned not tasty we ended up not even finishing them am little disappointed chicken taste good but had better fried chicken elsewhere corn bread really tasty though you not tried highly recommend you give try lot popular brunch place jam cafe long line better bring your cellphone and fully charge
Jam Cafe on Beatty,you are visiting from out town jam cafe must in vancouver waited around hour eat and worth got fried chicken with french toast and tasty and flavorful next time come will sure in line before they open thanks great service and overall great experience
Jam Cafe on Beatty,totally worth wait but visit weekday avoid super long line portion size jam cafe pretty amazing and they are definitely delicious recommend their fried chicken dish well their waffle are pretty good given long line their service prompt and friendly must eat in vancouver
Jam Cafe on Beatty,beyond excited try place after reading many great review and looking amazing picture packed when we got there opened door and greeted by girl instantly grabbed door handle like going shut said can you tell how long wait might glanced no smile and curtly said i ll talk you in minute turned away from and called in party am sad will not get try place am sure customer service door improved
Jam Cafe on Beatty,long wait time cool breakfast brunch spot but good thing come those wait food phenomenal and super affordable price also portion size are huge you will not disappointed you decide stop in
Jam Cafe on Beatty,jam cafe blew away one best brunch i ve had in my life brunch enthusiast flippin awesome h and went weekday am there still line how popular place hahaha however line moved fairly fast and we got in there in about min place super rustic and laidback food came pretty slowly but somewhat understandable they are ridiculously busy time payoff incredible though took one bite my food and left earth and went brunch heaven got veggie bowl vegetarian version famous charlie bowl and oh my gosh my mouth watering write because perfect hash bottom egg top and mushroom and bunch cheese in butter biscuit killed h got huevos rancheros and those refried bean best i ve ever had they bursting with flavor everything super point and not overhyped deserves hype ever soooooooooooooooooooooooooo good highly recommend will go back
Jam Cafe on Beatty,we ve tried several occasion go jam cafe and line always very long however rd time charm and we seated after reasonable minute wait hype real staff super attentive food delicious and portion are large we had charlie bowl gravy coop and waffle ate much could not eat lunch enjoy
Jam Cafe on Beatty,apparently must visit place in vancouver whether you are visiting living you would yourself favor though by trying weekday when queue are lot shorter live up hype food look good and taste good service good too and they not rush you even with those people waiting outside
Jam Cafe on Beatty,we visited jam caf breakfast one day and loved much we returned next day breakfast too despite our wanting try out many different place possible speaks volume you know u after reading yelp review expected wait but we pleasantly surprised first day we seated right away we got one last available table though and next we had our choice table restaurant about full morning we there am first day and am next food amazing oatmeal unreal with blueberry jam and lemon curd grilled fried in skillet we had twice had omelet one day excellent and had smoked salmon egg benedict which divine we marveled dish served folk neighboring table red velvet pancake are obscenely humongous and decadent and couple oohed and aahed and took photo mountain decadence before digging in they ended up boxing half meal take home huge table got mountain food too i m talking mountain beware meal are incredibly humongous server are attentive and friendly and price are reasonable we thought coffee good and restaurant d cor country cute with canadian hipster flair loved lollipop handed out with bill in one our favorite breakfast spot in vancouver looking forward returning again
Jam Cafe on Beatty,great food and friendly wait staff waited about minute get brunch since they not take reservation but definitely worth sweet potato fry are die food size portion are more than generous and price are very good too we had turkey lurkey sandwich and absolutely delicious great balance flavor definitely recommend place brunch go er
Jam Cafe on Beatty,are line really worth wait short answer probably food unbelievably tempting there s something everyone portion are huge and it s ultimate comfort food you re going go either go super early wait in line before open go late in day when line died grab big coffee and bring someone along patient and who s company you not mind being in over hour dress weather and you re good
Jam Cafe on Beatty,i ve been wanting try jam cafe few year now but never had chance yesterday apparently there s wait even weekday we arrived around am and seated about minute later my sister like not people work school haha long wait made u hungry we excited dig in charlie bowl non negotiable because one most popular item menu and good reason really really enjoyed there many texture happening in single bowl from sunny side up egg meat and grain base pea also magic it s amazing difference single ingredient can make and almost reminded fried rice even though there absolutely no rice in just hash brown and biscuit base flavour similar savoury and rich with hint sweetness from perhaps honey ham bacon would definitely order again farmer s breakfast skillet from my sister s research people said also good we had try well ingredient quite similar charlie bowl but minus pea and adding mushroom pepper and tomato which are more your typical breakfast ingredient skillet smaller portion than charlie bowl but just rich and filling sausage quite good and enjoyed jam top thick buttered cranberry sourdough toast came side cinnamon cream cheese swirl pancake single also non negotiable wow first dish come we devoured dessert first really cool how pancake kind had circular layer top like cinnamon bun really taste like cinnamon bun in pancake highly recommended single also huge and it s definitely shareable red velvet pancake single we probably not need order also thought pancake would like palm sized and sorely mistaken but wanted try red velvet well haha not think special cinnamon one because just kind just red velvet pancake and cream cheese drizzle top could passed one evidently our eye bigger than our stomach and we ordered wayyy too much probably enough haha and we took home plenty leftover half charlie bowl half skillet red velvet pancake and even pretty stuffed next hour food quite rich and heavy and portion are generous it s also worth mentioning service excellent despite bustle restaurant our server extremely upbeat and constantly coming around top off and refill our water there rarely time during meal our glass empty extended period time definitely come empty stomach with friend share food and early hopefully avoid line would come again great brunch start off day
Jam Cafe on Beatty,wow now know there long line up everyday place we waited about half hour weekday lunch but definitely worth service nice and pleasant even line up and we had nice chat with our waiter about food portion very generous almost shocking because we are not used much food served in vancouver but taste good you ll keep eating you are more than full will definitely back try item menu
Jam Cafe on Beatty,friend continuously recommended jam and wish i d tried sooner one best brunch cafe in vancouver everything spectacular food service and coffee service excellent and definitely worth wait will return try offering menu
Jam Cafe on Beatty,taking away one star horrendous wait time understand usually mean food great which really but wish they could offer outdoor heater they open and came told there already group people inside eating waited about group people and our food not come out about understand we had more people but brutally cold and we weren t given waffle like customer given semi cried through window from inside service amazing we seated and quickly given water we already knew what we wanted beforehand because long as wait lol got special easter skillet and cup london fog tea tasted amazing with frothy milk not too much say easter skillet mix shaved ham scalloped potato crispy brussel sprout and poached egg portion small but also very filling we had multiple server come assist u and very helpful our server explained which sauce what and given lot time eat and chit chat never we feel we rushed although we tried considerate others lollipop end cute touch line up off putting but food tasty really like atmosphere parking from am pm daily street there also parkade available across street definitely best go earlier in day you can save parking
Jam Cafe on Beatty,had dirty drunk chai and coup my meal amazing we sat bar and bar tender blonde young lady with cool glass awesome beat breakfast we had are vacation from la we will back
Jam Cafe on Beatty,best breakfast i ve had in vancouver far my gf and shared dish hahah each amazing red velvet pancake stack huge and took bit home later also had oatmeal skillet which not care but turn out it amazing would go everyday could
Jam Cafe on Beatty,great breakfast portion are huge coffee from jj bean coffee jj bean coffee branch right inside granville market had cracking pork belly egg benedict perhaps best breakfast dish i ve ever had pork belly had crispy skin jam give you choice how well you want egg poached chose medium aside from hollandaise sauce egg placed top perfectly carmelized onion egg benedict served with great hash brown crunchy outside moist inside and small side serving fruit always plan breakfast stop jam every time i m in vancouver
Jam Cafe on Beatty,one best breakfast i ve ever had had banana walnut pancake and and my wife had and egg benedict very clean quickand great servicewould waited longer and will definitely come back
Jam Cafe on Beatty,only my second time having brunch jam cafe and you ve probably gathered from review line ups are sometimes ridiculously long thought going brunch weekday would better but very wrong my friend and waited in line hour before we seated we had planned brunch pm and lined up am but not get seated close pm luckily my friend and had lot catching up and time our hand you plan brunch jam would recommend going right when they open i ve heard wait maybe minute you can always try your luck ever though food jam unparalleled brunch serving size are massive and size not take away from taste delicious last time had smoked salmon egg benedict time went pork belly gravy coop pork belly flavourful my mouth watering just thinking about melt in your mouth kind pork belly buttermilk biscuit dry side but sausage gravy side and sunny side up egg paired well with would liked better hashbrown not packed together because made harder eat with fork and knife but that s just being nit picky also ordered pineapple juice jam cafe boast freshly squeezed juice and my friend absolutely loved their orange juice much ordered two glass not big fan pineapple juice and will likely go different one next time side note their breakfast mimosa are divine price are great food flavour portion and experience jam our server lovely and attentive without being overbearing and that s amazing considering how busy jam cafe restaurant warm setting wood with quirky decoration and had such great chill relaxing atmosphere making easy hear and chat with my friend overall wonderful experience i m already planning my next visit
Jam Cafe on Beatty,we tried chicken and waffle and charlie bowl chicken and waffle pretty amazing you really can t go wrong with chicken and waffle brunch item chicken tender and crispy gravy went well with waffle wish there more gravy just little drier side charlie bowl pretty large liked consistency dish every bite felt like first bite plentiful in flavour and in amount given in dish shared these dish with my boyfriend you want try more than dish go with someone because pretty filling overall good brunch place but feel like rather saltier side
Jam Cafe on Beatty,warning very long line unless you get there early expect wait min even weekday portion huge enough hungry guy had large charlie bowl but small would been sufficient hash brown fresh and topped with cheese egg and biscuit mixed with sausage gravy jam amazing and went well with toast hash brown my friend had red velvet pancake which about inch in diameter and could only finish half stack had good red velvet flavor
Jam Cafe on Beatty,decent breakfast large portion expect wait least hour get in worth going least once but still only breakfast food
Jam Cafe on Beatty,not let long line outside discourage you move pretty quickly we came brunch wednesday and our wait people about min partly because one person in our group parking car and everyone had present seated hostess seated next group people noticed you only people in your group you get seated fairly quickly though onto food everyone in our group ordered meal with fried chicken had gravy coupe my hubby had fried chicken sandwich and my cousin had chicken and waffle everyone loved their meal especially loved gravy and fried chicken soooo good
Jam Cafe on Beatty,there rather long wait get in and food come but it s worth in end portion are huge and price quite reasonable we ordered little charlie brioche french toast with strawberry and banana and waffle board with carmelized apple really good sausage gravy in charlie hash made dish strawberry banana french toast added nice moisture and tartness you could really taste carmelization with apple we got there about friday and line quite long and we waited about min party there still line when we left and almost
Jam Cafe on Beatty,you are brunch person must try get ready stand in long line table but it worth we ordered much and they good but cracker jack insane banana and nutella sandwiched two piece brioche french toast with whipped cream and fruit i m not kidding insane we also ordered red velvet pancake which also good heck everything we ordered good will dreaming cracker jack week check out my instagram picture dottie
Jam Cafe on Beatty,agree with star rating everyone else written about place food great location great minute from my airbnb wait time reasonable rest menu good my breakfast skillet then can t wait come back i m just very biased towards breakfast maybe bit
Jam Cafe on Beatty,you enjoy sweet breakfast food then absolutely place you we waited about minute sunday table but worth never had such delicious french toast my life their waffle also just good
Jam Cafe on Beatty,coffee fantastic coffee alcohol even better get one each recommend their iced coffee with bailey pick up every thing look great and people attack their plate bet you won t finish your plate canadian are generous with their portion try breakfast with their fried chicken beautiful people inside and out love place worth wait line long but when you make inside there s no rush and feel cozy and friendly
Jam Cafe on Beatty,minute wait well worth delicious food and fantastic service had huevos rancheros with home made jalape o salsa and ordered skillet fried oatmeal take home also delicious but more like dense dessert
Jam Cafe on Beatty,awwwww i ll dream about their chicken and waffle i ve always found strange much i ve wanted like combination fried chicken and waffle and many place offer their version i ve never felt satisfied with dish it s like something always missing tried jam cafe s perfect combination salted crispy fried chicken slightly sweet waffle and expertly put together gravy bring together that s not caesar talking either side note bacon in caesar second best thing had breakfast in vancouver kiddos ordered pancake red velvet and cinnamon swirl believe noone disappointed noone let s not speak line door what else can you expect with great service and food good
Jam Cafe on Beatty,came with my sister and friend monday morning around am lineup time quite long but after ish minute waiting we managed grab few seat we decided order smaller sized charlie bowl and special they had board called truffle roasted vegetable bacon hash dish specifically mixture truffled cauliflower mushroom asparagus and topped with two poached egg and side four cream cheese sauce dish incredibly flavorful and found portion size perfect someone quite hungry small sized charlie bowl already quite huge about size half volleyball and ingredient in dish make overall very dense look like nothing in photo not mistaken very high in carbs and most likely you will not finish half in one sitting but hey least taste good our service great and establishment very clean can see place popular
Jam Cafe on Beatty,you re in area jam cafe definitely worth trying there s wait it s probably worth wait my boyfriend ordered pork belly egg benedict ordered little charlie bowl very very very satisfying portion are quite generous food delicious little charlie bowl big enough bring home left over eat breakfast next day still sooo good highly recommend restaurant can t wait come back try rest item menu
Jam Cafe on Beatty,arrived am monday morning and there line about people long wasn t long wait and we seated bar promptly got daily special sausage hash skillet and glass fizzy lavender lemonade lemonade wonderful nice blend sweetness lemon with hint lavender sausage hash skillet amazing perfectly poached egg topped with hollandaise sauce generous portion sausage perfect amount potato overall made delicious and satisfying meal service friendly and interior cute well try their homemade jalape o hot sauce would recommend anyone visiting vancouver especially during weekday
Jam Cafe on Beatty,solid breakfast am told arrived sat left great breakfast item member our party having celiac s left with chicken taco held their but not stand out not best but cool small restaurant with overly touristy vibe wouldn t wait hour next time we are in vancouver blue fox in victoria definitely star and worth wait very slow service jam but we meet people in line made wait time seem shorter
Jam Cafe on Beatty,really not want go place with such long wait time afraid going one those hyped up place would only disappoint however soooo glad went sat bar able practically cut line and bartender extremely nice are canadian i ve met you guy rock had chicken and waffle and take deep breath changed my life haha no seriously live in south u we know our chicken and waffle but jam cafe beatty took such fresh perspective with pickled veggie and just perfect good thought about buying shirt just remember my experience can t wait visit vancouver again
Jam Cafe on Beatty,with wait and life up hype had their special with fried chicken and mushroom gravy power waitress recommendation and not disappoint good coffee delicious flavor excellent execution go
Jam Cafe on Beatty,best toast and pb j ever had can t imagine how amazing actual food would line start forming ridiculously early am thurs
Jam Cafe on Beatty,wait least hour but restaurant came out with piece hot waffle stave our hangriness and brought umbrella out when started drizzling extra prop service that s next level customer service and appreciation food wise got gravy coop fried chicken with sausage gravy and biscuit with hashbrown biscuit best biscuit i ve ever had huge soft and fluffy inside and crunchy outside fried chicken also really tasty actually think it s reminiscent one nightingale very juicy very flavourful and totally made wait worth hashbrowns bit le noteworthy they bit mushy but they flavoured they also extensive list side among them lonely piggy aside from super cute name huge corndog with side fruit and delicious maple butter sauce two major thumb up coffee wise previous joint in space cafe medina jam cafe beat coffee lacklustre not expect unique delicious coffee it s just okay overall portion are huge and just casual place get comfort food get fried chicken waffle and biscuit and you won t regret
Jam Cafe on Beatty,worth wait brunch line up might look intimidating but we only waited about half hour and worth we sat bar and server delightful excellent service we had coffee and mimosa savoury meal each and shared cinnamon bun pancake divine chose friend chicken and gravy biscuit which apparently theirs known and not disappoint
Jam Cafe on Beatty,enjoyed my breakfast but think it s overrated food isn t amazing i d spend time in line up outside we checked out saturday morning about min after opening luckily wait only around min service great we had charlie bowl huge bowl lot top but too many biscuit towards middle bottom bowl making dry even after mixing up also had green egg ham got avocado instead ham no complaint had pesto goat cheese overall good restaurant but nothing over top memorable
Jam Cafe on Beatty,brunch jam awesome food wise always order charlie bowl it s huge and great doggy bag next day unfortunate thing about jam it s way too popular when they first opened you could get seat in minute but now it s minute brunch no way around know too bad unless you can wait i m torn it s really worth wait
Jam Cafe on Beatty,yadda yadda yadda only good thing lineup suck but it s good jam and it s always hit
Jam Cafe on Beatty,had three stack pancake taste good but volume too much they single pancake will go there again
Jam Cafe on Beatty,fantastic place late morning brunch with friend french toast amazing
Jam Cafe on Beatty,line super long saturday came back monday morning food good had wake up early first in line
Jam Cafe on Beatty,interior casual atmosphere friendly cozy food price portion lot service overall probably my new favourite place breakfast went am and waited about minute before being seated staff super friendly we ordered smoked salmon egg bene charlie bowl bene good arguably best i ve had recommend adding avocado it s extra charge but they give you half avocado it s not too bad charlie bowl though not like very rich and filling but very much just bunch breakfast item thrown together what korean might call dog food you are korean anyways customer service amazing we barely touched charlie bowl and they graciously took off bill u definitely would come again
Jam Cafe on Beatty,amazing food totally worth wait veggie breakfast bowl really good biscuit and egg there minute wait out door but fast moving red velvet pancake ok compared food
Jam Cafe on Beatty,had try place brunch during my weekend in vancouver based great review fortunately came party one in long as line server came up and said they had spot open bar one score waited maybe seven minute say their jam mimosa peach ginger concoction with whipped cream insane never two mimosa before i ve eaten but had no choice sooo good cannot recommend drink enough had vegetarian benedict and delicious wish had known order something else side in lieu hash brown although hash brown perfect amount crispness i m just trying moderate how much crap eat hahahahahaha it s not working egg cooked perfection and really loved came with spinach and mushroom and little side fruit yum girl next actually ordered something looked amazing and wish had ordered whatever but my benedict delicious and overall my dining experience great love good brunch spot
Jam Cafe on Beatty,came friday morning after slobbering over picture pork belly benedict there slight line but nothing could not handle being from san francisco also about degree colder in vancouver test my patience and my jacket luckily since just my boyfriend and we seated within minute restaurant smaller side and table are close each but that s perfectly fine with ordered coffee and pork belly benedict my boyfriend ordered their fried chicken with egg in biscuit there s probably shorter name but i m forgetting moment my benedict topped with light bbq sauce and hollandaise and my god incredible pork belly tender and crunchy outside like regular plain old bacon egg perfectly runny just perfect breakfast my boyfriend s fried chicken dish crispy and amazing cafe spot worth wait but try arrive early you can because freezing my butt off in december but food more than made up
Jam Cafe on Beatty,really liked food but simply cannot return waited hour and minute table one sunday afternoon respect most popular eatery wait period lack reservation in city entirely different issue please consider taking people s phone number instead having them stand outside long period time also understand may been unlucky with my wait time and isn t always long but genuinely felt not even want eat after much my sunday consumed waiting food and service very good
Jam Cafe on Beatty,place get jam packed pretty early expect come before open bare wait in long line we got buttermilk fried chicken with gravy and waffle board and everything absolutely amazing think one best fried chicken and gravy i ve ever had waffle board pretty big would suggest splitting with someone wish had stomach big enough eat
Jam Cafe on Beatty,time favourite breakfast spot expect wait in line but always worth wait
Jam Cafe on Beatty,there no lineup in sight it s either closed already about close cozy hommy crazily comfortable red valve pancake just speechlessly delicious could one and only pancake wouldn t mind every morning there no lineup perfect balance sweetness moistness fluffiness and crispness must try even you are not pancake fan like however portion huge ordering one would enough lovely smoked salmon benedict hash brown look like it s been measured with ruler and super filling little charlie bowl
Jam Cafe on Beatty,solid star it s good but worth waiting hour in cold not know we had charlie bowl and chicken french toast charlie bowl mix everything in breakfast egg hash brown bacon bread etc really good but can get pretty heavy french toast fluffy and i d eat again only there s le than min wait
Jam Cafe on Beatty,we waited in line minute and certainly worth what eclectic menu we had chorizo benny and huevos rancheros excellent wait staff too
Jam Cafe on Beatty,lived in vancouver year go brunch every saturday am former chef food jam very tasty great hollandaise but with sheer number great restaurant just in downtown core alone there no way would tell people food experience worth wait great food but you give up hour your time i m thinking isn t equitable trade we joined line pm thursday in biggest downpour ever there people ahead u and we seated pm normal line up time long great food but not fall line up hype
Jam Cafe on Beatty,every time we went by place there line we finally decided give shot after minute wait we got in and man worth wait we ordered way more than we should but worth had breakfast bowl which incredible and lemon raspberry pancake good too my husband had salad with chicken and really good too one my favorite place by far in vancouver
Jam Cafe on Beatty,place amazing three u visiting vancouver went jam breakfast we had not seen warning regarding long wait time but we got very lucky we arrived right opening am and pretty much last table seated by there already line out front but line nearly end block and food amazing great service very good coffee with constant refill large portion tremendous selection one u had breakfast benny delicious another tried pulled pork pancake enormous and fantastic and another opted biscuit with fried chicken and sausage gravy wonderful w perfectly cooked egg but could used touch more gravy really wish we lived in vancouver because there many dish menu i d love try will definitely visit again next time i m in town and would recommend anyone looking great and unique breakfast spot just make sure get there early
Jam Cafe on Beatty,had amazing experience server are very helpful and fast had smoked salmon egg benne and amazing line long but good reason and it s definitely worth wait
Jam Cafe on Beatty,cute spot long wait pig in blanket just alright but recommend trying dish
